City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Saint-Augustin,CA,2021-08-11 03:26:26,51.226,-58.6502,64.58,92,66,6.13
283,Lerwick,GB,2021-08-11 03:28:45,60.1545,-1.1494,53.6,88,100,7.9
284,Kavaratti,IN,2021-08-11 03:28:46,10.5669,72.642,81.77,79,100,20.29
285,Kaeo,NZ,2021-08-11 03:24:53,-35.1,173.7833,60.33,79,60,7.2
286,Adelaide,AU,2021-08-11 03:28:46,-34.9333,138.6,56.41,87,75,4.0
287,Dasoguz,TM,2021-08-11 03:28:46,41.8363,59.9666,78.75,36,0,6.91
288,Ponta Do Sol,PT,2021-08-11 03:21:04,32.6667,-17.1,74.01,82,17,3.89
289,Tromso,NO,2021-08-11 03:28:47,69.6496,18.957,57.85,94,75,2.3
290,Hearst,CA,2021-08-11 03:28:47,49.6835,-83.6665,71.85,66,99,8.93
291,Aswan,EG,2021-08-11 03:28:48,24.0934,32.907,85.3,24,0,0.0
292,Cayenne,GF,2021-08-11 03:24:58,4.9333,-52.3333,75.24,91,99,5.75
293,Tual,ID,2021-08-11 03:28:48,-5.6667,132.75,80.69,83,97,19.28
294,Zemio,CF,2021-08-11 03:28:49,5.0314,25.1361,66.67,98,100,2.17
295,Llangefni,GB,2021-08-11 03:28:49,53.2556,-4.3106,60.66,88,75,20.71
296,Lensk,RU,2021-08-11 03:28:50,60.7253,114.9278,75.2,47,66,1.28
297,Ternate,ID,2021-08-11 03:28:50,0.8,127.4,84.63,67,25,3.78
298,Tanabe,JP,2021-08-11 03:28:50,33.7333,135.3667,83.93,78,75,1.99
299,Misratah,LY,2021-08-11 03:28:51,32.3754,15.0925,83.79,50,0,5.08
300,Christchurch,NZ,2021-08-11 03:26:28,-43.5333,172.6333,58.48,55,0,5.01
301,Filingue,NE,2021-08-11 03:28:51,14.3521,3.3168,83.75,63,100,11.95
302,Port Lincoln,AU,2021-08-11 03:25:20,-34.7333,135.8667,57.97,62,5,24.4
303,Tabuan,PH,2021-08-11 03:28:52,9.5156,122.8506,88.3,58,95,2.17
304,Nabire,ID,2021-08-11 03:28:52,-3.3667,135.4833,86.32,60,63,4.25
305,Chernyshevskiy,RU,2021-08-11 03:24:22,63.0128,112.4714,73.42,40,42,3.18
306,Mumbwa,ZM,2021-08-11 03:28:53,-14.9783,27.0619,57.72,39,1,9.53
307,Jaguey Grande,CU,2021-08-11 03:28:53,22.5269,-81.1286,79.45,78,17,5.73
308,Port Moresby,PG,2021-08-11 03:28:53,-9.4431,147.1797,87.22,62,40,11.5
309,Tiksi,RU,2021-08-11 03:28:54,71.6872,128.8694,62.06,83,100,14.88
310,San Policarpo,PH,2021-08-11 03:28:54,12.1791,125.5072,85.33,72,99,10.31
311,Sawtell,AU,2021-08-11 03:24:44,-30.3833,153.1,72.19,46,0,14.97
312,Moncarapacho,PT,2021-08-11 03:28:54,37.0886,-7.7872,72.82,68,0,8.05
313,Lagoa,PT,2021-08-11 03:24:54,39.05,-27.9833,71.6,85,100,14.14
314,Ambilobe,MG,2021-08-11 03:28:55,-13.2,49.05,64.74,92,18,3.65
315,Jalingo,NG,2021-08-11 03:28:55,8.8833,11.3667,71.06,97,86,3.76
316,Butembo,CD,2021-08-11 03:28:56,0.15,29.2833,57.4,93,96,1.81
317,Hobyo,SO,2021-08-11 03:25:16,5.3505,48.5268,75.81,85,97,19.6
318,Hasaki,JP,2021-08-11 03:21:38,35.7333,140.8333,88.09,72,81,8.25
319,Kenai,US,2021-08-11 03:25:14,60.5544,-151.2583,64.49,61,1,19.57
320,Kushiro,JP,2021-08-11 03:28:56,42.975,144.3747,65.35,63,40,20.71
321,Mareeba,AU,2021-08-11 03:28:57,-17.0,145.4333,79.48,59,0,7.74
322,Aljezur,PT,2021-08-11 03:25:34,37.3191,-8.8033,65.21,71,0,8.81
323,Los Llanos De Aridane,ES,2021-08-11 03:28:57,28.6585,-17.9182,67.75,97,0,2.3
324,Linjiang,CN,2021-08-11 03:28:57,41.8069,126.9078,79.68,54,96,5.08
325,Shetpe,KZ,2021-08-11 03:28:58,44.1667,52.1167,88.03,18,0,7.87
326,Axim,GH,2021-08-11 03:28:58,4.8699,-2.2405,75.58,86,35,8.46
327,San Cristobal,VE,2021-08-11 03:25:10,7.7669,-72.225,66.04,94,100,3.06
328,Wladyslawowo,PL,2021-08-11 03:28:59,54.7909,18.4009,55.94,89,88,8.9
329,Tiznit,MA,2021-08-11 03:28:59,29.5833,-9.5,59.83,88,33,2.35
330,Zonalnaya Stantsiya,RU,2021-08-11 03:28:59,56.4269,85.0221,72.01,78,0,4.47
331,Port Hawkesbury,CA,2021-08-11 03:25:27,45.6169,-61.3485,66.9,95,90,4.61
332,Lyndon,US,2021-08-11 03:29:00,38.2567,-85.6016,84.54,76,1,1.99
333,Dongsheng,CN,2021-08-11 03:29:00,39.8161,109.9776,73.22,26,100,5.12
334,Zhanaozen,KZ,2021-08-11 03:29:01,43.3,52.8,84.88,23,2,10.78
335,Kohima,IN,2021-08-11 03:29:01,25.6667,94.1167,76.57,74,96,1.01
336,Sisophon,KH,2021-08-11 03:29:02,13.5859,102.9737,88.92,61,100,10.07
337,Princeton,US,2021-08-11 03:29:02,25.5384,-80.4089,85.01,80,1,3.0
338,Juegang,CN,2021-08-11 03:29:03,32.3174,121.1855,83.97,79,99,9.48
339,Salinopolis,BR,2021-08-11 03:29:03,-0.6136,-47.3561,79.36,84,86,8.21
340,San Felipe,VE,2021-08-11 03:29:03,10.3399,-68.7425,72.41,98,58,2.57
341,Marzuq,YE,2021-08-11 03:29:04,14.4,46.4667,77.76,65,59,8.97
342,Fairbanks,US,2021-08-11 03:24:38,64.8378,-147.7164,57.09,87,100,1.01
343,Constitucion,CL,2021-08-11 03:26:41,-35.3333,-72.4167,47.34,60,0,6.29
344,Celestun,MX,2021-08-11 03:29:04,20.8667,-90.4,79.7,67,59,15.3
345,Toamasina,MG,2021-08-11 03:29:05,-18.1667,49.3833,62.6,94,20,3.44
346,Shu,KZ,2021-08-11 03:29:05,43.5983,73.7614,78.62,27,0,3.13
347,Montecristo,CO,2021-08-11 03:29:06,8.2971,-74.4733,76.26,99,97,2.06
348,Zhigansk,RU,2021-08-11 03:26:21,66.7697,123.3711,64.83,74,100,10.98
349,Cherskiy,RU,2021-08-11 03:24:48,68.75,161.3,58.68,50,66,5.21
350,Matagami,CA,2021-08-11 03:29:06,49.7502,-77.6328,69.91,94,75,8.05
351,Callaway,US,2021-08-11 03:29:07,30.153,-85.5699,77.0,87,100,4.0
352,Adrar,MR,2021-08-11 03:26:14,20.5022,-10.0711,84.85,17,4,14.61
353,Ancud,CL,2021-08-11 03:24:33,-41.8697,-73.8203,45.43,92,9,5.39
354,Dombarovskiy,RU,2021-08-11 03:29:08,50.7587,59.5386,65.34,70,4,14.79
355,Lima,PE,2021-08-11 03:20:42,-12.0432,-77.0282,59.25,82,90,9.22
356,Ziro,IN,2021-08-11 03:29:08,27.6333,93.8333,59.74,94,97,0.92
357,Hambantota,LK,2021-08-11 03:26:08,6.1241,81.1185,84.54,79,40,10.36
358,Nacala,MZ,2021-08-11 03:29:09,-14.5428,40.6728,63.52,91,0,7.65
359,Safaga,EG,2021-08-11 03:29:09,26.7292,33.9365,87.75,44,0,10.42
360,Porto Novo,BJ,2021-08-11 03:29:09,6.4965,2.6036,74.52,90,82,8.21
361,Abu Kamal,SY,2021-08-11 03:25:42,34.4506,40.9171,84.92,37,0,7.85
362,Asau,RO,2021-08-11 03:29:10,46.4333,26.4,60.96,85,61,4.45
363,San Ignacio,BZ,2021-08-11 03:29:10,17.1561,-89.0714,78.94,89,0,0.0
364,Aksarayskiy,RU,2021-08-11 03:29:10,46.7924,48.0119,76.95,46,13,14.56
365,Barabash,RU,2021-08-11 03:29:11,43.2,131.4833,67.68,94,100,6.42
366,Pingliang,CN,2021-08-11 03:29:11,35.5392,106.6861,77.2,36,100,7.14
367,Nouadhibou,MR,2021-08-11 03:26:40,20.931,-17.0347,68.99,80,8,21.09
368,Aripuana,BR,2021-08-11 03:29:12,-9.1667,-60.6333,75.34,43,4,1.99
369,Kirakira,SB,2021-08-11 03:29:12,-10.4544,161.9205,81.34,80,94,17.02
370,Payakumbuh,ID,2021-08-11 03:29:12,-0.2202,100.6308,81.59,65,77,2.66
371,Kalabo,ZM,2021-08-11 03:29:13,-14.97,22.6814,53.67,29,0,4.76
372,Hokitika,NZ,2021-08-11 03:24:41,-42.7167,170.9667,51.55,87,96,0.67
373,Maan,PH,2021-08-11 03:29:13,5.9339,124.7356,88.02,64,97,7.99
374,La Rioja,ES,2021-08-11 03:29:13,42.25,-2.5,65.05,86,0,2.95
375,Omsukchan,RU,2021-08-11 03:29:14,62.5333,155.8,70.56,39,90,7.05
376,Tuxpan,MX,2021-08-11 03:29:14,19.55,-103.4,66.43,99,94,2.48
377,Syracuse,IT,2021-08-11 03:29:14,37.0881,15.2792,95.43,40,0,6.08
378,Abalak,RU,2021-08-11 03:29:15,58.1286,68.5944,55.71,79,92,12.06
379,Vancouver,CA,2021-08-11 03:28:14,49.2497,-123.1193,76.89,67,75,2.3
380,Viedma,AR,2021-08-11 03:29:16,-40.8135,-62.9967,46.13,78,5,15.7
381,Saquarema,BR,2021-08-11 03:29:16,-22.92,-42.5103,66.36,82,8,9.89
382,Wana,PK,2021-08-11 03:29:17,32.2989,69.5725,81.28,46,0,2.55
383,Freeport,US,2021-08-11 03:25:40,40.6576,-73.5832,75.38,94,40,1.99
384,Chai Badan,TH,2021-08-11 03:29:17,15.2,101.1333,87.66,67,100,10.8
385,Georgetown,MY,2021-08-11 03:19:57,5.4112,100.3354,84.15,76,20,4.61
386,Kysyl-Syr,RU,2021-08-11 03:29:18,63.8986,122.7617,60.82,94,100,4.18
387,Road Town,VG,2021-08-11 03:29:16,18.4167,-64.6167,82.2,83,100,21.0
388,Alta Floresta,BR,2021-08-11 03:29:18,-9.8756,-56.0861,72.66,38,0,2.75
389,Dubuque,US,2021-08-11 03:24:47,42.4833,-90.8668,72.28,80,40,5.75
390,Beinamar,TD,2021-08-11 03:29:19,8.6698,15.3813,69.49,95,100,4.03
391,Kpandae,GH,2021-08-11 03:29:19,8.4689,-0.0113,73.26,86,98,4.85
392,Yueyang,CN,2021-08-11 03:29:19,29.3333,113.0919,80.44,89,100,4.65
393,Salumbar,IN,2021-08-11 03:29:20,24.1333,74.05,83.68,72,50,12.01
394,Suluq,LY,2021-08-11 03:29:20,31.6682,20.2521,80.11,57,0,8.77
395,Ridgecrest,US,2021-08-11 03:29:21,35.6225,-117.6709,98.46,16,1,5.99
396,Tiarei,PF,2021-08-11 03:29:21,-17.5333,-149.3333,78.82,80,40,15.61
397,Vilhena,BR,2021-08-11 03:24:22,-12.7406,-60.1458,70.34,48,31,2.1
398,Grootfontein,NA,2021-08-11 03:25:21,-19.5667,18.1167,42.37,61,0,2.3
399,Seoul,KR,2021-08-11 03:24:49,37.5683,126.9778,85.6,58,75,6.91
400,Ipameri,BR,2021-08-11 03:29:22,-17.7219,-48.1597,66.78,41,6,2.48
401,Lobito,AO,2021-08-11 03:29:22,-12.3481,13.5456,70.74,90,10,4.7
402,Tigzirt,DZ,2021-08-11 03:29:23,36.8886,4.1198,87.08,35,11,7.83
403,Severnyy,RU,2021-08-11 03:29:23,50.677,36.5532,66.24,82,75,8.95
404,Tura,IN,2021-08-11 03:25:43,25.5198,90.2201,77.76,95,100,7.45
405,Sandwick,GB,2021-08-11 03:25:56,60.0,-1.25,53.42,87,90,4.61
406,Bocs,HU,2021-08-11 03:29:24,48.05,20.9667,65.68,58,8,2.98
407,Barstow,US,2021-08-11 03:29:24,34.8986,-117.0228,93.49,18,41,11.81
408,Tsumeb,NA,2021-08-11 03:29:24,-19.2333,17.7167,44.15,22,4,8.32
409,Tezu,IN,2021-08-11 03:29:25,27.9167,96.1667,83.21,83,99,1.5
410,Sharan,RU,2021-08-11 03:29:25,54.8167,54.0,60.51,66,0,13.65
411,Macia,MZ,2021-08-11 03:29:26,-25.0269,33.0989,58.39,78,64,2.37
412,Nicolas Bravo,MX,2021-08-11 03:29:26,18.45,-88.9167,75.6,87,10,3.49
413,Sao Joao Da Ponte,BR,2021-08-11 03:29:26,-15.9292,-44.0078,67.46,42,13,2.62
414,Syamzha,RU,2021-08-11 03:29:27,60.0158,41.0614,64.65,96,100,2.93
415,Natchitoches,US,2021-08-11 03:29:27,31.7668,-93.1335,82.38,74,1,0.0
416,Okhotsk,RU,2021-08-11 03:29:28,59.3833,143.3,67.46,61,4,6.71
417,Ullapool,GB,2021-08-11 03:29:28,57.8987,-5.1604,57.34,91,100,5.03
418,Washington,US,2021-08-11 03:29:28,47.5001,-120.5015,87.78,39,35,2.21
419,Khani,GE,2021-08-11 03:29:29,41.9563,42.9566,62.17,93,91,1.81
420,Tautira,PF,2021-08-11 03:29:29,-17.7333,-149.15,78.82,81,74,16.44
421,Tangwani,PK,2021-08-11 03:29:29,28.2787,68.9972,82.33,54,0,8.77
422,Bambanglipuro,ID,2021-08-11 03:29:30,-7.95,110.2833,82.71,58,31,17.81
423,Buraydah,SA,2021-08-11 03:22:44,26.326,43.975,81.05,14,4,8.72
424,Roald,NO,2021-08-11 03:26:00,62.5833,6.1333,60.33,100,90,3.44
425,Cap Malheureux,MU,2021-08-11 03:29:31,-19.9842,57.6142,68.49,92,80,1.99
426,Bafia,CM,2021-08-11 03:29:31,4.75,11.2333,67.64,98,59,2.13
427,Savinka,RU,2021-08-11 03:29:31,50.0785,47.0994,80.04,30,69,12.48
428,Sungaipenuh,ID,2021-08-11 03:29:32,-2.0833,101.3833,76.46,66,77,1.83
429,Gizo,SB,2021-08-11 03:29:32,-8.103,156.8419,83.48,73,8,5.82
430,Itarema,BR,2021-08-11 03:22:40,-2.9248,-39.9167,79.3,82,0,15.97
431,Sechura,PE,2021-08-11 03:29:33,-5.5569,-80.8222,64.42,79,21,11.83
432,La Ronge,CA,2021-08-11 03:29:33,55.1001,-105.2842,59.25,63,75,9.22
433,Ramsi,EE,2021-08-11 03:29:34,58.3066,25.5416,58.1,92,96,4.25
434,Darnah,LY,2021-08-11 03:29:34,32.767,22.6367,81.07,66,0,15.79
435,Naze,JP,2021-08-11 03:29:34,28.3667,129.4833,79.72,82,97,15.52
436,Namwala,ZM,2021-08-11 03:24:30,-15.7504,26.4384,59.34,36,0,9.64
437,Tazovskiy,RU,2021-08-11 03:29:35,67.4667,78.7,49.3,75,29,10.98
438,Merauke,ID,2021-08-11 03:29:35,-8.4667,140.3333,82.6,75,65,12.71
439,Belle Glade,US,2021-08-11 03:29:35,26.6845,-80.6676,84.22,79,7,8.7
440,Bosaso,SO,2021-08-11 03:29:36,11.2842,49.1816,86.2,51,21,23.26
441,Nemuro,JP,2021-08-11 03:29:36,43.3236,145.575,63.03,79,99,24.38
442,Lanigan,CA,2021-08-11 03:29:23,51.8501,-105.0344,59.29,47,88,9.31
443,Visnes,NO,2021-08-11 03:29:37,59.3556,5.2242,60.57,94,14,8.05
444,Pierre,US,2021-08-11 03:29:38,44.3683,-100.351,82.85,65,1,5.99
445,Mitchell,US,2021-08-11 03:29:38,43.7094,-98.0298,75.18,53,1,9.22
446,Saint-Paul,RE,2021-08-11 03:29:40,-21.0096,55.2707,66.31,76,2,4.59
447,Mehamn,NO,2021-08-11 03:29:40,71.0357,27.8492,58.95,94,75,11.5
448,Paranaiba,BR,2021-08-11 03:29:41,-19.6772,-51.1908,72.39,29,6,3.62
449,Auki,SB,2021-08-11 03:29:41,-8.7676,160.7034,82.89,72,65,5.86
450,Bella Union,UY,2021-08-11 03:29:42,-30.2752,-57.6007,42.35,88,0,7.2
451,Opuwo,NA,2021-08-11 03:29:42,-18.0607,13.84,56.32,48,0,1.45
452,Griffith,US,2021-08-11 03:29:43,41.5284,-87.4237,73.56,94,1,0.0
453,Esik,KZ,2021-08-11 03:29:43,43.3552,77.4525,71.02,30,4,5.55
454,Nizza Monferrato,IT,2021-08-11 03:29:44,44.7738,8.3539,76.5,70,2,2.84
455,Benjamin Constant,BR,2021-08-11 03:29:44,-4.3831,-70.0311,71.73,78,75,2.21
456,Bull Savanna,JM,2021-08-11 03:29:44,17.8868,-77.5902,78.15,72,73,4.41
457,Necochea,AR,2021-08-11 03:25:12,-38.5473,-58.7368,37.04,50,6,9.89
458,Isangel,VU,2021-08-11 03:25:44,-19.55,169.2667,72.1,63,60,19.55
459,Tuy Hoa,VN,2021-08-11 03:28:52,13.0833,109.3,93.51,50,98,8.19
460,Aksarka,RU,2021-08-11 03:26:13,66.5606,67.7975,58.84,64,8,5.14
461,Clyde River,CA,2021-08-11 03:24:49,70.4692,-68.5914,37.63,93,1,8.05
462,Qidong,CN,2021-08-11 03:29:46,31.8128,121.6561,89.04,74,100,3.58
463,Cooma,AU,2021-08-11 03:29:46,-36.2333,149.1333,62.37,44,0,23.02
464,Ocean City,US,2021-08-11 03:29:46,39.2776,-74.5746,77.02,86,5,5.01
465,Kalmunai,LK,2021-08-11 03:29:47,7.4167,81.8167,81.16,74,100,5.23
466,Wuwei,CN,2021-08-11 03:29:47,37.9281,102.6414,62.49,73,100,6.31
467,Leningradskiy,RU,2021-08-11 03:24:26,69.3833,178.4167,36.72,82,97,16.31
468,Fergus Falls,US,2021-08-11 03:29:47,46.283,-96.0776,75.92,63,1,10.0
469,Walvis Bay,NA,2021-08-11 03:29:48,-22.9575,14.5053,58.08,82,53,11.5
470,Sikeston,US,2021-08-11 03:29:48,36.8767,-89.5879,84.24,83,1,8.05
471,Vanimo,PG,2021-08-11 03:29:49,-2.6741,141.3028,86.43,62,87,6.82
472,Tsarychanka,UA,2021-08-11 03:29:49,48.937,34.4786,66.78,69,100,7.56
473,Yar-Sale,RU,2021-08-11 03:24:43,66.8333,70.8333,55.96,64,0,10.67
474,Atherton,GB,2021-08-11 03:29:50,53.5237,-2.4935,58.55,90,100,1.01
475,Bandeirantes,BR,2021-08-11 03:29:50,-23.11,-50.3675,67.69,40,45,1.07
476,Muros,ES,2021-08-11 03:24:57,42.7762,-9.0603,63.99,89,8,7.99
477,Umm Kaddadah,SD,2021-08-11 03:25:23,13.6017,26.6876,79.3,69,97,6.96
478,Caravelas,BR,2021-08-11 03:25:10,-17.7125,-39.2481,67.59,86,2,4.97
479,Samarai,PG,2021-08-11 03:29:51,-10.6167,150.6667,79.11,86,43,15.86
480,Vitre,FR,2021-08-11 03:29:51,48.1178,-1.2058,55.22,90,43,3.4
481,Gamboula,CF,2021-08-11 03:29:52,4.1178,15.1393,68.41,92,84,2.98
482,Mogwase,ZA,2021-08-11 03:29:52,-25.185,27.2665,49.08,76,5,2.19
483,Napasar,IN,2021-08-11 03:29:53,27.9667,73.55,86.47,52,4,17.85
484,Bardiyah,LY,2021-08-11 03:29:53,31.7561,25.0865,78.53,89,0,15.05
485,Kismayo,SO,2021-08-11 03:29:53,-0.3582,42.5454,74.73,80,63,13.96
486,Komsomolskiy,UZ,2021-08-11 03:25:31,40.4272,71.7189,83.12,24,0,2.3
487,Lazaro Cardenas,MX,2021-08-11 03:26:23,17.9583,-102.2,78.73,85,70,4.81
488,Gwadar,PK,2021-08-11 03:29:54,25.1216,62.3254,80.33,78,82,5.84
489,Haapiti,PF,2021-08-11 03:29:54,-17.5667,-149.8667,78.53,77,89,14.29
490,Cervo,ES,2021-08-11 03:29:55,43.6702,-7.4101,66.96,89,48,6.13
491,Grindavik,IS,2021-08-11 03:25:04,63.8424,-22.4338,52.56,100,75,3.44
492,Zacamulpa,MX,2021-08-11 03:29:55,19.3564,-99.3333,54.75,86,65,3.04
493,Alice Springs,AU,2021-08-11 03:24:10,-23.7,133.8833,80.15,12,0,16.11
494,Vila Velha,BR,2021-08-11 03:25:34,-20.3297,-40.2925,69.75,88,20,4.61
495,Huddersfield,GB,2021-08-11 03:29:56,53.649,-1.7842,59.0,90,96,1.99
496,Ulaanbaatar,MN,2021-08-11 03:26:00,47.9077,106.8832,68.13,40,20,6.71
497,Vysokogornyy,RU,2021-08-11 03:29:56,50.1167,139.15,70.21,41,2,2.57
498,Sale,MA,2021-08-11 03:29:57,34.0389,-6.8166,72.28,88,75,3.44
499,La Ligua,CL,2021-08-11 03:29:57,-32.4524,-71.2311,42.58,80,0,0.31
500,Yarmouth,US,2021-08-11 03:29:57,41.7057,-70.2286,75.45,94,90,8.99
501,Puquio,PE,2021-08-11 03:29:58,-14.7,-74.1333,50.13,36,28,1.63
502,Aykhal,RU,2021-08-11 03:24:32,66.0,111.5,64.06,55,1,13.67
503,Loubomo,CG,2021-08-11 03:29:58,-4.1997,12.6739,70.7,86,46,4.43
504,Ararat,AM,2021-08-11 03:29:59,39.8317,44.7049,70.14,42,0,2.77
505,Svetlogorsk,BY,2021-08-11 03:25:07,52.6333,29.7333,58.73,80,2,3.78
506,Nuzvid,IN,2021-08-11 03:29:59,16.7833,80.85,81.45,60,99,8.41
507,Nayudupeta,IN,2021-08-11 03:30:00,13.9,79.9,88.68,46,100,12.01
508,Sharjah,AE,2021-08-11 03:30:00,25.3573,55.4033,98.26,55,0,3.44
509,Kichera,RU,2021-08-11 03:30:00,55.9375,110.0997,73.2,57,75,3.09
510,Nishihara,JP,2021-08-11 03:30:01,26.1842,127.7558,85.28,79,75,18.41
511,Kazachinskoye,RU,2021-08-11 03:30:01,57.6953,93.2761,77.07,44,36,6.51
512,Hami,CN,2021-08-11 03:19:07,42.8,93.45,81.37,30,100,9.44
513,Dinguiraye,GN,2021-08-11 03:30:02,11.3,-10.7167,70.29,95,100,2.86
514,Mitsamiouli,KM,2021-08-11 03:30:03,-11.3847,43.2844,76.23,63,0,11.25
515,Pedernales,DO,2021-08-11 03:30:03,18.0384,-71.744,81.64,75,21,6.93
516,Gidam,IN,2021-08-11 03:30:04,18.9833,81.4,85.03,66,93,5.57
517,Praia Da Vitoria,PT,2021-08-11 03:30:04,38.7333,-27.0667,71.85,94,20,5.28
518,Chumikan,RU,2021-08-11 03:30:06,54.7183,135.315,70.74,46,14,5.95
519,Tete,MZ,2021-08-11 03:25:28,-16.1564,33.5867,59.09,88,40,4.61
520,Fukue,JP,2021-08-11 03:30:06,32.6881,128.8419,77.36,100,75,14.97
521,Coquimbo,CL,2021-08-11 03:29:34,-29.9533,-71.3436,49.73,93,0,5.75
522,Neryungri,RU,2021-08-11 03:30:07,56.6709,124.6491,70.75,46,66,6.44
523,Bati,ET,2021-08-11 03:30:08,11.1833,40.0167,67.03,70,53,8.08
524,Assiniboia,CA,2021-08-11 03:30:09,49.6334,-105.9845,55.31,67,74,11.5
525,Dawson Creek,CA,2021-08-11 03:30:09,55.7666,-120.2362,65.84,55,1,14.97
526,Peniche,PT,2021-08-11 03:30:09,39.3558,-9.3811,67.73,89,46,15.99
527,Lavrentiya,RU,2021-08-11 03:30:10,65.5833,-171.0,45.0,72,99,6.22
528,Ville-Marie,CA,2021-08-11 03:30:10,47.3335,-79.433,71.6,97,13,5.32
529,Oltu,TR,2021-08-11 03:30:11,40.5498,42.0013,65.07,78,86,0.83
530,Cumanayagua,CU,2021-08-11 03:30:11,22.1494,-80.2022,79.21,90,47,6.44
531,Meulaboh,ID,2021-08-11 03:25:39,4.1363,96.1285,74.16,95,100,3.71
532,Zhezkazgan,KZ,2021-08-11 03:30:12,47.8043,67.7144,74.17,40,78,4.74
533,Mackay,AU,2021-08-11 03:29:35,-21.15,149.2,75.18,69,40,16.11
534,Karlovac,HR,2021-08-11 03:30:12,45.4872,15.5478,72.14,96,0,1.48
535,Penzance,GB,2021-08-11 03:30:13,50.1186,-5.5371,61.48,89,100,15.28
536,Liberal,US,2021-08-11 03:30:13,37.0431,-100.921,90.63,48,1,13.8
537,Sur,OM,2021-08-11 03:24:05,22.5667,59.5289,86.77,61,65,4.99
538,Macroom,IE,2021-08-11 03:30:14,51.9,-8.95,60.55,97,100,9.71
539,Mount Isa,AU,2021-08-11 03:26:19,-20.7333,139.5,82.17,23,5,11.5
540,Umm Lajj,SA,2021-08-11 03:30:14,25.0213,37.2685,87.44,47,38,7.92
541,Licheng,CN,2021-08-11 03:26:21,23.2955,113.8284,82.33,73,100,6.85
542,Koslan,RU,2021-08-11 03:30:15,63.4564,48.8989,59.02,63,100,6.71
543,Guerrero Negro,MX,2021-08-11 03:30:15,27.9769,-114.0611,76.15,69,10,5.95
544,Narsaq,GL,2021-08-11 03:25:44,60.9167,-46.05,48.42,65,89,4.32
545,North Bend,US,2021-08-11 03:28:25,43.4065,-124.2243,62.17,88,1,18.41
546,Kutum,SD,2021-08-11 03:25:56,14.2,24.6667,72.19,73,70,1.72
547,Staryy Nadym,RU,2021-08-11 03:30:16,65.6118,72.6842,58.6,60,0,12.37
548,Chama,CH,2021-08-11 03:30:16,47.1821,8.4636,65.05,94,20,0.0
549,Adamovka,RU,2021-08-11 03:30:16,51.5223,59.9396,63.81,64,2,15.97
550,Carberry,CA,2021-08-11 03:30:17,49.8689,-99.3602,59.65,85,100,15.19
551,Nelson Bay,AU,2021-08-11 03:30:17,-32.7167,152.15,75.96,46,0,8.14
552,Kahului,US,2021-08-11 03:21:30,20.8947,-156.47,83.46,82,75,14.97
553,Anadyr,RU,2021-08-11 03:30:18,64.75,177.4833,61.3,55,20,6.71
554,Whitehorse,CA,2021-08-11 03:30:18,60.7161,-135.0538,63.37,39,75,6.91
555,Padang,ID,2021-08-11 03:28:16,-0.9492,100.3543,82.45,67,99,4.09
556,Beyneu,KZ,2021-08-11 03:30:19,45.3167,55.2,87.24,23,24,11.39
557,Umba,RU,2021-08-11 03:30:19,66.6871,34.3429,55.8,95,58,6.98
558,Salalah,OM,2021-08-11 03:25:34,17.0151,54.0924,75.29,94,90,5.75
559,Tingi,TZ,2021-08-11 03:30:20,-11.3,35.0333,53.91,60,6,5.21
560,Mpulungu,ZM,2021-08-11 03:30:21,-8.7623,31.1141,69.13,52,23,10.27
561,Lagunas,PE,2021-08-11 03:30:21,-5.2269,-75.6753,73.24,87,15,0.47
562,Sinop,TR,2021-08-11 03:30:21,41.7711,34.8709,64.9,97,100,4.61
563,College,US,2021-08-11 03:22:41,64.8569,-147.8028,57.0,86,100,1.99
564,Chernyy Yar,RU,2021-08-11 03:30:22,48.0624,46.1091,88.02,20,40,18.3
565,Zeya,RU,2021-08-11 03:30:23,53.75,127.2667,73.44,49,0,3.96
566,Iquitos,PE,2021-08-11 03:26:14,-3.7481,-73.2472,78.84,83,75,5.75
567,Iranshahr,IR,2021-08-11 03:30:23,27.2025,60.6848,91.74,40,0,0.0
